timestamp,lat,lon,alt,groundspeed,heading,battery,mode,armed
2026-09-03 12:43:15,-35.3632621,149.1652374,0.006,0.02417270839214325,322,78,GUIDED,True
2026-09-03 12:43:15,-35.3632621,149.1652374,0.006,0.02387327514588833,322,78,GUIDED,True
2026-09-03 12:43:16,-35.3632621,149.1652374,0.006,0.023688655346632004,322,78,GUIDED,True
2026-09-03 12:43:16,-35.3632621,149.1652374,0.006,0.023461656644940376,322,78,GUIDED,True
2026-09-03 12:43:17,-35.3632621,149.1652374,0.006,0.023312577977776527,322,78,GUIDED,True
2026-09-03 12:43:17,-35.3632621,149.1652374,0.006,0.022355206310749054,322,78,GUIDED,True
2026-09-03 12:43:17,-35.3632621,149.1652374,0.006,0.02180085889995098,322,78,GUIDED,True
2026-09-03 12:43:18,-35.3632621,149.1652374,0.006,0.021384354680776596,322,78,GUIDED,True
2026-09-03 12:43:18,-35.3632621,149.1652374,0.006,0.020834535360336304,322,78,GUIDED,True
2026-09-03 12:43:18,-35.3632621,149.1652374,0.006,0.020006489008665085,322,78,GUIDED,True
2026-09-03 12:43:19,-35.3632621,149.1652374,0.006,0.019403692334890366,322,78,GUIDED,True
2026-09-03 12:43:19,-35.3632621,149.1652374,0.006,0.019048193469643593,322,78,GUIDED,True
2026-09-03 12:43:20,-35.3632621,149.1652374,0.006,0.019262507557868958,322,78,GUIDED,True
2026-09-03 12:43:20,-35.3632621,149.1652374,0.006,0.019842464476823807,322,78,GUIDED,True
2026-09-03 12:43:20,-35.3632621,149.1652374,0.006,0.020309852436184883,322,78,GUIDED,True
2026-09-03 12:43:21,-35.3632621,149.1652374,0.006,0.021032456308603287,322,78,GUIDED,True
2026-09-03 12:43:21,-35.3632621,149.1652374,0.006,0.02136208303272724,322,78,GUIDED,True
2026-09-03 12:43:22,-35.3632621,149.1652374,0.006,0.02188931591808796,322,78,GUIDED,True
2026-09-03 12:43:22,-35.3632621,149.1652374,0.006,0.022443044930696487,322,78,GUIDED,True
2026-09-03 12:43:22,-35.3632621,149.1652374,0.006,0.023072300478816032,322,78,GUIDED,True
2026-09-03 12:43:23,-35.3632621,149.1652374,0.006,0.023099929094314575,322,78,GUIDED,True
2026-09-03 12:43:23,-35.3632621,149.1652374,0.006,0.023541325703263283,322,78,GUIDED,True
2026-09-03 12:43:23,-35.3632621,149.1652374,0.006,0.024019835516810417,322,78,GUIDED,True
2026-09-03 12:43:24,-35.3632621,149.1652374,0.032,0.024552319198846817,322,78,GUIDED,True
2026-09-03 12:43:24,-35.3632621,149.1652374,0.089,0.02515481226146221,322,78,GUIDED,True
2026-09-03 12:43:25,-35.3632621,149.1652374,0.217,0.02573547512292862,322,78,GUIDED,True
2026-09-03 12:43:25,-35.3632621,149.1652374,0.524,0.024310965090990067,322,78,GUIDED,True
2026-09-03 12:43:25,-35.3632621,149.1652374,0.823,0.0115658612921834,322,78,GUIDED,True
2026-09-03 12:43:26,-35.3632621,149.1652373,1.162,0.003069356083869934,322,78,GUIDED,True
2026-09-03 12:43:26,-35.3632621,149.1652372,2.025,0.005060254596173763,322,78,GUIDED,True
2026-09-03 12:43:27,-35.3632621,149.1652371,2.555,0.011319250799715519,322,78,GUIDED,True
2026-09-03 12:43:27,-35.3632621,149.1652371,3.774,0.020802004262804985,322,78,GUIDED,True
2026-09-03 12:43:27,-35.3632621,149.1652371,4.412,0.033747680485248566,321,78,GUIDED,True
2026-09-03 12:43:28,-35.3632621,149.1652371,5.681,0.03666631877422333,321,78,GUIDED,True
2026-09-03 12:43:28,-35.3632621,149.1652371,6.31,0.03539697453379631,321,77,GUIDED,True
2026-09-03 12:43:28,-35.3632621,149.1652372,7.555,0.033613529056310654,321,77,GUIDED,True
2026-09-03 12:43:29,-35.3632621,149.1652372,8.175,0.03015045076608658,321,77,GUIDED,True
2026-09-03 12:43:29,-35.3632621,149.1652371,9.417,0.028335854411125183,321,77,GUIDED,True
2026-09-03 12:43:30,-35.3632621,149.1652371,10.038,0.028243442997336388,321,77,GUIDED,True
2026-09-03 12:43:30,-35.3632621,149.1652372,11.284,0.028722228482365608,321,77,GUIDED,True
2026-09-03 12:43:30,-35.3632621,149.1652372,11.904,0.03043481521308422,321,77,GUIDED,True
2026-09-03 12:43:31,-35.3632621,149.1652372,13.766,0.030715584754943848,321,77,GUIDED,True
2026-09-03 12:43:31,-35.3632621,149.1652372,14.388,0.026760483160614967,321,77,GUIDED,True
2026-09-03 12:43:32,-35.3632621,149.1652372,15.634,0.023184966295957565,321,76,GUIDED,True
2026-09-03 12:43:32,-35.3632621,149.1652373,17.479,0.02280120551586151,321,76,GUIDED,True
2026-09-03 12:43:33,-35.3632621,149.1652373,18.027,0.019077243283391,321,76,GUIDED,True
2026-09-03 12:43:33,-35.3632621,149.1652373,18.925,0.016952168196439743,321,76,GUIDED,True
2026-09-03 12:43:33,-35.3632621,149.1652373,19.27,0.015885286033153534,321,76,GUIDED,True
2026-09-03 12:43:34,-35.3632621,149.1652373,19.755,0.01611078716814518,321,76,GUIDED,True
2026-09-03 12:43:34,-35.3632621,149.1652373,19.901,0.01667959615588188,321,76,GUIDED,True
2026-09-03 12:43:34,-35.3632621,149.1652373,19.983,0.016811572015285492,321,76,GUIDED,True
2026-09-03 12:43:35,-35.3632621,149.1652373,20.007,0.016690298914909363,321,76,GUIDED,True
2026-09-03 12:43:36,-35.3632621,149.1652373,19.957,0.016968995332717896,321,76,GUIDED,True
2026-09-03 12:43:36,-35.3632621,149.1652373,19.947,0.019069965928792953,321,75,GUIDED,True
2026-09-03 12:43:37,-35.3632621,149.1652373,19.949,0.01935438998043537,321,75,GUIDED,True
2026-09-03 12:43:37,-35.3632621,149.1652373,19.966,0.019954629242420197,321,75,GUIDED,True
2026-09-03 12:43:37,-35.3632621,149.1652373,19.974,0.020173225551843643,321,75,GUIDED,True
2026-09-03 12:43:38,-35.3632621,149.1652373,19.983,0.022335484623908997,321,75,GUIDED,True
