timestamp,lat,lon,alt,groundspeed,heading,battery,mode,armed
2026-09-08 13:58:24,-35.3632616,149.1652375,0.003,0.012244653888046741,145,0,GUIDED,True
2026-09-08 13:58:24,-35.3632616,149.1652375,0.003,0.011431205086410046,145,0,GUIDED,True
2026-09-08 13:58:25,-35.3632616,149.1652375,0.003,0.010775692760944366,145,0,GUIDED,True
2026-09-08 13:58:25,-35.3632616,149.1652375,0.003,0.010151139460504055,145,0,GUIDED,True
2026-09-08 13:58:26,-35.3632616,149.1652375,0.003,0.009568487294018269,145,0,GUIDED,True
2026-09-08 13:58:26,-35.3632616,149.1652376,0.003,0.008700026199221611,145,0,GUIDED,True
2026-09-08 13:58:26,-35.3632616,149.1652376,0.003,0.007948515005409718,145,0,GUIDED,True
2026-09-08 13:58:27,-35.3632616,149.1652376,0.003,0.0072829099372029305,145,0,GUIDED,True
2026-09-08 13:58:27,-35.3632616,149.1652376,0.003,0.006698561832308769,145,0,GUIDED,True
2026-09-08 13:58:28,-35.3632616,149.1652376,0.003,0.0019172916654497385,145,0,GUIDED,True
2026-09-08 13:58:28,-35.3632616,149.1652376,0.003,0.0015786717412993312,145,0,GUIDED,True
2026-09-08 13:58:28,-35.3632616,149.1652376,0.003,0.0012683465611189604,145,0,GUIDED,True
2026-09-08 13:58:29,-35.3632616,149.1652376,0.003,0.0009359457180835307,145,0,GUIDED,True
2026-09-08 13:58:29,-35.3632616,149.1652376,0.003,0.0005932818166911602,145,0,GUIDED,True
2026-09-08 13:58:30,-35.3632616,149.1652376,0.003,0.0004392976697999984,145,0,GUIDED,True
2026-09-08 13:58:30,-35.3632616,149.1652376,0.003,0.0002886070287786424,145,0,GUIDED,True
2026-09-08 13:58:30,-35.3632616,149.1652376,0.003,0.0003193728334736079,145,0,GUIDED,True
2026-09-08 13:58:31,-35.3632616,149.1652376,0.003,0.0004931156290695071,145,0,GUIDED,True
2026-09-08 13:58:31,-35.3632616,149.1652376,0.003,0.0007713536033406854,145,0,GUIDED,True
2026-09-08 13:58:31,-35.3632616,149.1652376,0.003,0.0010307538323104382,145,0,GUIDED,True
2026-09-08 13:58:32,-35.3632616,149.1652376,0.003,0.0011951077030971646,145,0,GUIDED,True
2026-09-08 13:58:32,-35.3632616,149.1652377,0.003,0.0014786220854148269,145,0,GUIDED,True
2026-09-08 13:58:33,-35.3632616,149.1652377,0.003,0.0018086429918184876,145,0,GUIDED,True
2026-09-08 13:58:33,-35.3632616,149.1652377,0.003,0.0020643919706344604,145,0,GUIDED,True
2026-09-08 13:58:33,-35.3632616,149.1652377,0.003,0.0023807270918041468,145,0,GUIDED,True
2026-09-08 13:58:34,-35.3632616,149.1652377,0.062,0.002649387577548623,145,0,GUIDED,True
2026-09-08 13:58:34,-35.3632616,149.1652377,0.143,0.003109103301540017,145,0,GUIDED,True
2026-09-08 13:58:35,-35.3632617,149.1652377,0.697,0.003244503401219845,145,0,GUIDED,True
2026-09-08 13:58:35,-35.3632617,149.1652377,1.015,0.004593303892761469,145,0,GUIDED,True
2026-09-08 13:58:35,-35.3632617,149.1652377,1.394,0.004593303892761469,145,0,GUIDED,True
2026-09-08 13:58:36,-35.3632617,149.1652377,1.836,0.0044076875783503056,145,0,GUIDED,True
2026-09-08 13:58:36,-35.3632617,149.1652377,3.525,0.0036807714495807886,145,0,GUIDED,True
2026-09-08 13:58:36,-35.3632617,149.1652377,4.166,0.0017963257851079106,144,0,GUIDED,True
2026-09-08 13:58:37,-35.3632617,149.1652377,5.452,0.0022477225866168737,144,0,GUIDED,True
2026-09-08 13:58:37,-35.3632617,149.1652377,6.082,0.0028522696811705828,144,0,GUIDED,True
2026-09-08 13:58:38,-35.3632617,149.1652377,7.325,0.0024695785250514746,144,0,GUIDED,True
2026-09-08 13:58:38,-35.3632617,149.1652377,7.938,0.002739222487434745,144,0,GUIDED,True
2026-09-08 13:58:38,-35.3632617,149.1652377,8.551,0.003200412727892399,144,0,GUIDED,True
2026-09-08 13:58:39,-35.3632617,149.1652377,9.165,0.0037730566691607237,144,0,GUIDED,True
2026-09-08 13:58:39,-35.3632617,149.1652377,11.029,0.004262034315615892,144,0,GUIDED,True
2026-09-08 13:58:39,-35.3632617,149.1652376,11.648,0.004261446185410023,144,0,GUIDED,True
2026-09-08 13:58:40,-35.3632617,149.1652376,12.893,0.005599465686827898,144,0,GUIDED,True
2026-09-08 13:58:40,-35.3632617,149.1652376,13.515,0.009592310525476933,144,0,GUIDED,True
2026-09-08 13:58:40,-35.3632617,149.1652376,14.14,0.01137448474764824,144,0,GUIDED,True
2026-09-08 13:58:41,-35.3632617,149.1652376,14.767,0.01184006966650486,144,0,GUIDED,True
2026-09-08 13:58:41,-35.3632617,149.1652376,16.651,0.01189627405256033,144,0,GUIDED,True
2026-09-08 13:58:42,-35.3632617,149.1652376,17.263,0.01054355874657631,144,0,GUIDED,True
2026-09-08 13:58:42,-35.3632617,149.1652376,17.83,0.011243002489209175,144,0,GUIDED,True
2026-09-08 13:58:42,-35.3632617,149.1652376,18.338,0.012245070189237595,144,0,GUIDED,True
2026-09-08 13:58:43,-35.3632617,149.1652376,19.148,0.012955976650118828,144,0,GUIDED,True
2026-09-08 13:58:43,-35.3632617,149.1652376,19.451,0.012627161107957363,144,0,GUIDED,True
2026-09-08 13:58:43,-35.3632617,149.1652376,19.853,0.012531439773738384,144,0,GUIDED,True
2026-09-08 13:58:44,-35.3632617,149.1652376,19.959,0.010694270953536034,144,0,GUIDED,True
2026-09-08 13:58:44,-35.3632617,149.1652376,20.001,0.010047564283013344,144,0,GUIDED,True
2026-09-08 13:58:45,-35.3632617,149.1652376,19.981,0.010806203819811344,144,0,GUIDED,True
2026-09-08 13:58:45,-35.3632617,149.1652376,19.947,0.011186542920768261,144,0,GUIDED,True
2026-09-08 13:58:46,-35.3632617,149.1652376,19.942,0.012434366159141064,144,0,GUIDED,True
2026-09-08 13:58:46,-35.3632617,149.1652376,19.948,0.012655897065997124,144,0,GUIDED,True
2026-09-08 13:58:46,-35.3632617,149.1652376,19.956,0.01278162095695734,144,0,GUIDED,True
2026-09-08 13:58:47,-35.3632617,149.1652376,19.974,0.012828042730689049,144,0,GUIDED,True
2026-09-08 13:58:47,-35.3632617,149.1652376,19.978,0.012707854621112347,144,0,GUIDED,True
2026-09-08 13:58:47,-35.3632617,149.1652376,19.98,0.013184669427573681,144,0,GUIDED,True
2026-09-08 13:58:48,-35.3632617,149.1652376,19.982,0.01587408222258091,144,0,GUIDED,True
2026-09-08 13:58:48,-35.3632613,149.1652376,19.996,0.015662744641304016,144,0,AUTO,True
2026-09-08 13:58:49,-35.3632607,149.1652376,20.008,0.21267369389533997,144,0,AUTO,True
2026-09-08 13:58:49,-35.3632579,149.1652376,20.06,0.39404958486557007,143,0,AUTO,True
2026-09-08 13:58:50,-35.3632557,149.1652376,20.101,0.882124125957489,134,0,AUTO,True
2026-09-08 13:58:50,-35.3632489,149.1652377,20.224,0.882124125957489,134,0,AUTO,True
2026-09-08 13:58:50,-35.3632442,149.1652378,20.309,1.9058490991592407,85,0,AUTO,True
2026-09-08 13:58:50,-35.3632316,149.1652382,20.537,2.344841241836548,70,0,AUTO,True
2026-09-08 13:58:51,-35.3632235,149.1652384,20.684,3.3774092197418213,41,0,AUTO,True
