timestamp,lat,lon,alt,groundspeed,heading,battery,mode,armed
2026-09-08 14:39:31,-35.3632622,149.1652375,0.003,0.0216789860278368,354,100,GUIDED,True
2026-09-08 14:39:32,-35.3632622,149.1652375,0.003,0.017855998128652573,354,100,GUIDED,True
2026-09-08 14:39:32,-35.3632622,149.1652375,0.003,0.01239183358848095,354,100,GUIDED,True
2026-09-08 14:39:32,-35.3632622,149.1652375,0.003,0.007112383842468262,354,100,GUIDED,True
2026-09-08 14:39:33,-35.3632622,149.1652375,0.003,0.002833087695762515,354,100,GUIDED,True
2026-09-08 14:39:34,-35.3632622,149.1652375,0.003,0.0003818380064330995,354,100,GUIDED,True
2026-09-08 14:39:34,-35.3632622,149.1652375,0.003,0.002192349638789892,354,100,GUIDED,True
2026-09-08 14:39:35,-35.3632622,149.1652375,0.003,0.003614201908931136,354,100,GUIDED,True
2026-09-08 14:39:35,-35.3632622,149.1652375,0.003,0.005189563147723675,354,100,GUIDED,True
2026-09-08 14:39:35,-35.3632622,149.1652375,0.003,0.006716206204146147,354,100,GUIDED,True
2026-09-08 14:39:36,-35.3632622,149.1652375,0.003,0.008185484446585178,354,100,GUIDED,True
2026-09-08 14:39:36,-35.3632622,149.1652375,0.003,0.009784072637557983,354,100,GUIDED,True
2026-09-08 14:39:36,-35.3632622,149.1652375,0.003,0.011538450606167316,354,100,GUIDED,True
2026-09-08 14:39:37,-35.3632622,149.1652375,0.003,0.013148687779903412,354,100,GUIDED,True
2026-09-08 14:39:37,-35.3632622,149.1652375,0.003,0.01471108291298151,354,100,GUIDED,True
2026-09-08 14:39:38,-35.3632622,149.1652375,0.003,0.016285553574562073,354,100,GUIDED,True
2026-09-08 14:39:38,-35.3632622,149.1652375,0.003,0.017979227006435394,354,100,GUIDED,True
2026-09-08 14:39:38,-35.3632622,149.1652375,0.003,0.019644401967525482,354,100,GUIDED,True
2026-09-08 14:39:39,-35.3632622,149.1652375,0.003,0.020917128771543503,354,99,GUIDED,True
2026-09-08 14:39:39,-35.3632622,149.1652375,0.003,0.02228928543627262,354,99,GUIDED,True
2026-09-08 14:39:40,-35.3632622,149.1652375,0.006,0.023757221177220345,354,99,GUIDED,True
2026-09-08 14:39:40,-35.3632622,149.1652375,0.039,0.02531311847269535,354,99,GUIDED,True
2026-09-08 14:39:40,-35.3632622,149.1652375,0.103,0.026785172522068024,354,99,GUIDED,True
2026-09-08 14:39:41,-35.3632622,149.1652375,0.568,0.028236115351319313,354,99,GUIDED,True
2026-09-08 14:39:41,-35.3632622,149.1652375,0.864,0.0038352394476532936,354,99,GUIDED,True
2026-09-08 14:39:41,-35.3632621,149.1652373,1.634,0.01395270973443985,354,99,GUIDED,True
2026-09-08 14:39:42,-35.363262,149.1652373,2.113,0.0041525824926793575,354,99,GUIDED,True
2026-09-08 14:39:42,-35.363262,149.1652372,3.259,0.008621984161436558,354,99,GUIDED,True
2026-09-08 14:39:43,-35.363262,149.1652372,3.895,0.03213794529438019,352,99,GUIDED,True
2026-09-08 14:39:43,-35.363262,149.1652372,5.171,0.03979566693305969,352,99,GUIDED,True
2026-09-08 14:39:43,-35.363262,149.1652372,5.798,0.0446058064699173,352,98,GUIDED,True
2026-09-08 14:39:44,-35.363262,149.1652372,7.044,0.04415512830018997,352,98,GUIDED,True
2026-09-08 14:39:44,-35.363262,149.1652372,7.662,0.04184585437178612,352,98,GUIDED,True
2026-09-08 14:39:44,-35.363262,149.1652373,8.901,0.04106813296675682,352,98,GUIDED,True
2026-09-08 14:39:45,-35.363262,149.1652373,9.521,0.03915794566273689,352,98,GUIDED,True
2026-09-08 14:39:45,-35.3632621,149.1652373,11.386,0.037755049765110016,352,98,GUIDED,True
2026-09-08 14:39:46,-35.3632621,149.1652374,12.011,0.03279111161828041,352,98,GUIDED,True
2026-09-08 14:39:46,-35.3632622,149.1652375,13.258,0.029617566615343094,352,98,GUIDED,True
2026-09-08 14:39:47,-35.3632622,149.1652375,13.883,0.02178705669939518,352,98,GUIDED,True
2026-09-08 14:39:47,-35.3632622,149.1652375,15.133,0.018215039744973183,352,98,GUIDED,True
2026-09-08 14:39:47,-35.3632622,149.1652375,15.757,0.009131278842687607,352,97,GUIDED,True
2026-09-08 14:39:48,-35.3632622,149.1652375,17.0,0.005316519178450108,352,97,GUIDED,True
2026-09-08 14:39:48,-35.3632622,149.1652375,17.588,0.0034093274734914303,352,97,GUIDED,True
2026-09-08 14:39:49,-35.3632622,149.1652375,18.593,0.0044029164128005505,352,97,GUIDED,True
2026-09-08 14:39:49,-35.3632622,149.1652375,18.995,0.008899061009287834,352,97,GUIDED,True
2026-09-08 14:39:49,-35.3632622,149.1652375,19.592,0.01054325606673956,352,97,GUIDED,True
2026-09-08 14:39:50,-35.3632622,149.1652375,19.791,0.012365256436169147,352,97,GUIDED,True
2026-09-08 14:39:50,-35.3632622,149.1652375,19.999,0.012540937401354313,352,97,GUIDED,True
2026-09-08 14:39:50,-35.3632622,149.1652375,20.014,0.01326493825763464,352,97,GUIDED,True
2026-09-08 14:39:51,-35.3632622,149.1652375,19.959,0.014950355514883995,352,97,GUIDED,True
2026-09-08 14:39:52,-35.3632621,149.1652375,19.949,0.020437462255358696,352,96,GUIDED,True
2026-09-08 14:39:52,-35.3632621,149.1652374,19.949,0.022346630692481995,352,96,GUIDED,True
2026-09-08 14:39:52,-35.3632621,149.1652374,19.956,0.025862013921141624,352,96,GUIDED,True
2026-09-08 14:39:53,-35.3632621,149.1652373,19.973,0.02646518498659134,352,96,GUIDED,True
